loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,delinq_2yrs,pub_rec_bankruptcies,loan_status
4200, 36 months,21.45,159.21,2 years,RENT,42000,0,0,Current
10000, 36 months,9.8,321.74,10+ years,MORTGAGE,88000,10,0,Fully Paid
10000, 36 months,11.71,330.76,5 years,RENT,65500,0,0,Fully Paid
18000, 36 months,7.34,558.6,< 1 year,RENT,40000,0,0,Current
24250, 60 months,11.49,533.2,10+ years,OWN,40000,0,0,Fully Paid
10000, 36 months,16.91,356.08,10+ years,RENT,85000,0,0,Current
12000, 36 months,11.55,396,3 years,MORTGAGE,88000,0,0,Current
25000, 36 months,26.31,1011.4,1 year,OWN,225000,0,0,Current
9000, 36 months,8.99,286.16,8 years,RENT,22800,0,0,Current
6400, 36 months,19.92,237.59,3 years,RENT,55000,2,0,Current
25000, 60 months,13.33,573.06,7 years,MORTGAGE,103000,1,0,Fully Paid
12000, 60 months,13.33,275.07,8 years,RENT,74000,0,0,Fully Paid
11200, 36 months,10.99,366.63,10+ years,MORTGAGE,66500,3,0,Charged Off
12175, 36 months,14.47,418.9,10+ years,MORTGAGE,50000,2,0,Fully Paid
10000, 60 months,14.49,235.24,10+ years,OWN,74000,1,0,Fully Paid
4000, 36 months,9.99,129.05,< 1 year,RENT,40000,0,1,Fully Paid
8000, 36 months,10.42,259.72,3 years,RENT,49000,0,0,Current
20000, 36 months,7.49,622.04,10+ years,MORTGAGE,102000,1,0,Fully Paid
10000, 36 months,11.99,332.1,10+ years,MORTGAGE,65000,0,0,Fully Paid
20000, 36 months,7.24,619.74,< 1 year,RENT,97000,0,0,Current
21000, 36 months,10.49,682.46,10+ years,OWN,60000,0,0,Current
10000, 60 months,20.39,267.12,,MORTGAGE,40092,0,1,Charged Off
12000, 60 months,16.24,293.35,8 years,OWN,40000,0,0,Fully Paid
12000, 60 months,16.29,293.67,6 years,MORTGAGE,46000,0,0,Charged Off
6500, 36 months,6.08,197.98,10+ years,MORTGAGE,120000,0,0,Fully Paid
30000, 60 months,18.55,770.81,,MORTGAGE,103000,5,0,Fully Paid
4000, 36 months,10.37,129.77,< 1 year,MORTGAGE,150000,0,0,Fully Paid
10000, 36 months,13.11,337.47,3 years,OWN,42000,0,0,Charged Off
20000, 60 months,12.99,454.96,10+ years,MORTGAGE,51000,1,0,Current
10000, 36 months,15.77,350.44,10+ years,RENT,60000,0,1,Charged Off
24000, 36 months,7.39,745.34,10+ years,MORTGAGE,90000,1,1,Fully Paid
5000, 36 months,14.3,171.62,1 year,MORTGAGE,52000,0,0,Fully Paid
11200, 36 months,8.39,352.99,10+ years,MORTGAGE,52000,0,0,Fully Paid
10000, 36 months,6.71,307.45,3 years,MORTGAGE,116000,0,0,Fully Paid
16000, 36 months,9.8,514.78,1 year,RENT,110000,0,0,Fully Paid
35000, 60 months,15.05,833.57,1 year,MORTGAGE,150000,0,0,Current
12000, 36 months,10.41,389.53,10+ years,MORTGAGE,80000,0,0,Current
5000, 36 months,9.8,160.87,< 1 year,RENT,60250,0,0,Fully Paid
14400, 36 months,7.07,445.1,6 years,RENT,48000,0,0,Current
6800, 36 months,6.62,208.79,6 years,MORTGAGE,49000,0,0,Fully Paid
10000, 36 months,5.32,301.15,10+ years,MORTGAGE,183000,0,0,Current
17925, 36 months,9.75,576.29,2 years,MORTGAGE,85000,0,0,Current
35000, 60 months,19.2,911.78,< 1 year,OWN,117000,0,0,Fully Paid
3000, 36 months,17.57,107.82,9 years,MORTGAGE,45000,0,0,Fully Paid
4800, 36 months,16.02,168.81,1 year,RENT,28000,0,0,Current
12000, 36 months,10.64,390.83,9 years,MORTGAGE,32000,0,0,Fully Paid
15100, 60 months,21.99,416.96,10+ years,RENT,42000,0,0,Current
20000, 60 months,14.65,472.14,10+ years,MORTGAGE,95000,1,0,Fully Paid
16000, 36 months,7.9,500.65,4 years,OWN,86400,0,0,Fully Paid
4500, 36 months,18.99,164.93,1 year,RENT,32000,0,1,Charged Off
37000, 36 months,6.11,1127.46,10+ years,OWN,120000,0,0,Current
10000, 36 months,12.99,336.9,10+ years,RENT,61000,0,0,Current
24000, 60 months,20.2,638.53,10+ years,RENT,70000,1,0,Charged Off
4000, 36 months,7.35,124.15,10+ years,RENT,51000,0,1,Current
15000, 60 months,11.99,333.6,3 years,RENT,62000,0,0,Fully Paid
5000, 36 months,9.16,159.38,10+ years,RENT,60000,0,0,Fully Paid
17000, 36 months,8.81,539.1,2 years,RENT,130000,3,0,Current
23500, 60 months,13.18,536.87,4 years,RENT,60180,1,0,Fully Paid
9500, 36 months,16.02,334.09,2 years,RENT,40000,0,0,Current
35000, 36 months,22.74,1350.11,7 years,MORTGAGE,135000,0,0,Charged Off
7500, 36 months,10.99,245.51,,RENT,18000,0,1,Charged Off
12000, 60 months,21.49,327.96,6 years,RENT,40000,1,0,Fully Paid
12775, 60 months,28.72,403.33,9 years,OWN,35000,0,0,Fully Paid
10000, 36 months,13.99,341.73,1 year,RENT,80000,0,0,Fully Paid
20000, 36 months,10.99,654.68,10+ years,MORTGAGE,74000,0,0,Fully Paid
13625, 36 months,17.27,487.61,4 years,OWN,31000,0,0,Fully Paid
18000, 60 months,17.14,448.71,10+ years,MORTGAGE,75000,0,0,Fully Paid
17000, 36 months,18.99,623.07,9 years,RENT,56000,0,0,Charged Off
25000, 36 months,6.97,771.59,3 years,OWN,85000,0,0,Fully Paid
15000, 36 months,13.68,510.34,1 year,RENT,50000,0,0,Fully Paid
40000, 36 months,8.99,1271.81,5 years,MORTGAGE,140000,0,1,Fully Paid
13000, 60 months,11.99,289.12,1 year,MORTGAGE,43000,0,0,Current
10000, 36 months,14.99,346.61,6 years,OWN,24000,0,0,Fully Paid
7200, 36 months,12.74,241.7,9 years,RENT,48000,0,0,Current
8000, 36 months,7.99,250.66,10+ years,RENT,41000,0,0,Current
12000, 36 months,10.91,392.36,10+ years,RENT,66200,0,1,Fully Paid
25000, 36 months,23.99,980.7,3 years,RENT,88000,0,0,Charged Off
17400, 60 months,13.56,400.91,2 years,MORTGAGE,148000,0,0,Current
3000, 36 months,22.45,115.28,1 year,RENT,60000,0,0,Fully Paid
23000, 60 months,12.62,518.86,8 years,OWN,37981,0,0,Current
19225, 36 months,15.59,672.01,2 years,MORTGAGE,175000,1,1,Charged Off
18000, 36 months,6.89,554.89,9 years,MORTGAGE,65000,0,0,Fully Paid
24000, 60 months,8.67,494.37,7 years,MORTGAGE,80000,0,0,Fully Paid
25275, 36 months,11.47,833.11,,RENT,89952,2,0,Charged Off
5000, 36 months,13.98,170.84,3 years,RENT,31000,0,0,Fully Paid
35000, 36 months,10.49,1137.43,10+ years,MORTGAGE,160000,1,0,Current
6000, 36 months,8.18,188.52,8 years,MORTGAGE,28038,0,1,Fully Paid
15000, 60 months,10.15,319.82,8 years,MORTGAGE,38147.2,0,0,Fully Paid
20000, 36 months,6.83,615.99,10+ years,MORTGAGE,150000,2,0,Current
16375, 36 months,21.49,621.06,10+ years,RENT,60000,0,0,Charged Off
25000, 60 months,10.08,532.17,10+ years,MORTGAGE,98000,0,0,Current
32200, 36 months,15.1,1117.81,10+ years,MORTGAGE,125000,0,0,Fully Paid
11000, 36 months,7.49,342.12,,MORTGAGE,49000,0,0,Fully Paid
4000, 36 months,11.49,131.89,5 years,MORTGAGE,96000,0,0,Fully Paid
20000, 36 months,7.35,620.75,10+ years,OWN,150000,0,0,Fully Paid
20000, 36 months,13.35,677.26,8 years,MORTGAGE,70000,1,0,Fully Paid
9600, 36 months,18.06,347.36,10+ years,MORTGAGE,74000,1,0,Current
22000, 36 months,9.44,704.11,10+ years,MORTGAGE,70000,1,0,Current
10500, 36 months,19.92,389.79,6 years,RENT,90000,0,0,Current
10400, 60 months,10.47,223.39,,MORTGAGE,95000,0,1,Fully Paid
13600, 36 months,11.99,451.65,10+ years,MORTGAGE,121000,0,0,Fully Paid
15000, 60 months,13.99,348.95,10+ years,RENT,55000,0,0,Current
7000, 36 months,8.39,220.62,,OWN,16440,0,0,Current
10000, 36 months,12.62,335.12,6 years,RENT,37000,0,0,Current
24000, 36 months,12.69,805.08,10+ years,RENT,130000,0,0,Fully Paid
35000, 36 months,16.29,1235.52,2 years,MORTGAGE,108000,0,0,Fully Paid
9000, 36 months,6.46,275.68,< 1 year,RENT,51000,0,0,Current
27000, 60 months,7.21,537.32,6 years,RENT,60000,0,0,Current
12000, 36 months,12.79,403.12,1 year,MORTGAGE,52000,0,0,Fully Paid
40000, 60 months,16.14,975.71,2 years,MORTGAGE,230000,1,0,Current
15000, 36 months,9.17,478.19,< 1 year,RENT,45000,0,0,Fully Paid
10075, 36 months,15.31,350.79,< 1 year,RENT,36000,1,0,Charged Off
3500, 36 months,13.59,118.93,10+ years,RENT,84000,0,1,Fully Paid
15575, 36 months,19.99,578.75,7 years,OWN,42000,0,1,Fully Paid
7000, 36 months,10.42,227.26,4 years,MORTGAGE,45000,1,0,Current
34525, 36 months,14.47,1187.88,10+ years,RENT,235000,0,0,Current
7200, 36 months,14.49,247.8,6 years,RENT,25000,0,0,Fully Paid
4000, 36 months,8.46,126.2,2 years,RENT,40000,0,0,Current
32000, 36 months,10.49,1039.93,< 1 year,RENT,170000,0,0,Current
2500, 36 months,19.48,92.25,4 years,OWN,35000,1,1,Fully Paid
15000, 36 months,15.02,520.13,7 years,RENT,100000,0,0,Current
8000, 36 months,9.49,256.23,10+ years,MORTGAGE,56000,0,0,Fully Paid
16350, 36 months,18.99,599.25,7 years,MORTGAGE,55000,0,1,Fully Paid
13000, 36 months,7.97,407.2,10+ years,MORTGAGE,76000,1,0,Current
12125, 36 months,17.86,437.5,3 years,RENT,38000,0,0,Charged Off
24000, 60 months,10.75,518.84,,MORTGAGE,60514.68,0,0,Current
15000, 36 months,7.89,469.29,2 years,RENT,55800,0,0,Fully Paid
14400, 60 months,21.67,395.02,10+ years,MORTGAGE,36000,0,0,Charged Off
30000, 60 months,16.02,729.87,3 years,MORTGAGE,120000,3,0,Current
3000, 36 months,14.99,103.99,3 years,RENT,45000,0,0,Current
26325, 60 months,15.02,626.55,10+ years,MORTGAGE,120000,0,0,Current
24725, 60 months,14.99,588.08,10+ years,OWN,62000,0,0,Charged Off
13000, 60 months,19.92,343.85,10+ years,MORTGAGE,74000,0,0,Current
40000, 36 months,5.31,1204.42,5 years,MORTGAGE,129000,1,0,Current
10000, 60 months,13.06,227.84,,MORTGAGE,92400,0,0,Current
16000, 36 months,7.99,501.31,10+ years,MORTGAGE,140000,1,0,Current
6000, 36 months,14.33,206.03,1 year,RENT,62000,1,0,Charged Off
15000, 36 months,11.99,498.15,10+ years,RENT,255000,0,0,Fully Paid
30000, 60 months,13.44,689.37,10+ years,MORTGAGE,150433,0,0,Fully Paid
10000, 60 months,11.39,219.38,6 years,MORTGAGE,41000,0,0,Current
7000, 36 months,11.47,230.74,3 years,RENT,47000,1,0,Fully Paid
35000, 36 months,6.72,1076.23,10+ years,MORTGAGE,132000,0,0,Current
8000, 36 months,12.12,266.18,1 year,RENT,52500,0,0,Fully Paid
6025, 36 months,14.49,207.36,3 years,RENT,37000,0,0,Charged Off
17500, 36 months,6.24,534.29,< 1 year,MORTGAGE,100000,2,0,Fully Paid
8000, 36 months,11.49,263.78,10+ years,MORTGAGE,62000,0,0,Current
25000, 60 months,6.71,491.62,8 years,MORTGAGE,75000,0,0,Current
5600, 36 months,7.69,174.69,9 years,MORTGAGE,62000,0,0,Fully Paid
16000, 36 months,11.99,531.36,5 years,RENT,80000,0,0,Fully Paid
6000, 36 months,12.79,201.56,10+ years,RENT,31200,0,0,Fully Paid
12000, 36 months,5.31,361.33,10+ years,RENT,75000,0,0,Current
2000, 36 months,20.2,74.54,< 1 year,RENT,33000,0,0,Fully Paid
12000, 36 months,10.49,389.98,10+ years,MORTGAGE,56000,0,1,Fully Paid
20000, 60 months,11.55,440.36,4 years,OWN,50000,0,0,Current
12000, 60 months,22.35,333.82,10+ years,OWN,65000,0,1,Current
30000, 36 months,6.07,913.61,10+ years,MORTGAGE,150000,0,0,Current
3500, 36 months,12.05,116.34,6 years,RENT,52300,0,2,Fully Paid
24000, 60 months,11.53,528.19,2 years,MORTGAGE,240000,2,0,Fully Paid
17000, 36 months,14.65,586.41,1 year,MORTGAGE,60000,0,0,Fully Paid
6925, 36 months,13.98,236.62,8 years,RENT,38000,3,1,Fully Paid
2400, 36 months,17.57,86.25,4 years,MORTGAGE,78000,0,0,Fully Paid
5400, 36 months,5.31,162.6,10+ years,OWN,45000,0,0,Current
9000, 36 months,9.49,288.26,6 years,RENT,45000,0,0,Current
20000, 36 months,6.11,609.44,,OWN,105000,0,0,Current
4000, 36 months,6.08,121.84,,MORTGAGE,58000,0,1,Current
24500, 36 months,9.44,784.13,2 years,RENT,65000,0,1,Current
14000, 36 months,19.05,513.54,4 years,MORTGAGE,95000,0,0,Fully Paid
30000, 60 months,20.99,811.44,3 years,RENT,102011,0,1,Charged Off
3000, 36 months,13.33,101.56,2 years,RENT,45000,0,0,Fully Paid
12000, 36 months,8.38,378.15,3 years,RENT,175000,0,0,Fully Paid
15000, 36 months,14.07,513.18,7 years,RENT,33000,0,0,Current
23075, 60 months,16.55,567.91,4 years,MORTGAGE,98000,0,0,Current
10000, 36 months,7.89,312.86,10+ years,OWN,50000,0,0,Fully Paid
15900, 60 months,12.29,356.03,4 years,MORTGAGE,50000,0,0,Charged Off
34200, 60 months,16.49,840.61,1 year,MORTGAGE,165000,0,0,Fully Paid
25000, 36 months,14.99,866.52,10+ years,MORTGAGE,110000,1,0,Current
24000, 60 months,8.24,489.4,10+ years,MORTGAGE,140000,0,0,Fully Paid
36000, 60 months,13.59,830.03,10+ years,MORTGAGE,175000,1,0,Current
25000, 60 months,9.99,531.06,10+ years,MORTGAGE,150000,0,0,Fully Paid
10000, 36 months,7.35,310.38,5 years,RENT,33000,0,0,Fully Paid
15000, 36 months,7.39,465.84,10+ years,MORTGAGE,65000,3,0,Fully Paid
4200, 36 months,12.29,140.09,10+ years,MORTGAGE,62000,0,0,Charged Off
6000, 36 months,11.44,197.69,< 1 year,RENT,70000,0,0,Fully Paid
5000, 36 months,9.62,160.45,3 years,RENT,37000,0,0,Fully Paid
10000, 36 months,6.07,304.54,2 years,MORTGAGE,90000,0,0,Current
6000, 36 months,5.32,180.69,10+ years,MORTGAGE,90000,8,0,Fully Paid
15000, 36 months,10.07,484.51,6 years,MORTGAGE,42207,0,1,Current
14400, 60 months,16.02,350.34,5 years,RENT,60000,0,0,Late (31-120 days)
11000, 36 months,7.39,341.62,,OWN,47000,0,0,Fully Paid
6000, 36 months,11.99,199.26,10+ years,OWN,62000,0,0,Fully Paid
23500, 60 months,20.75,632.46,10+ years,MORTGAGE,72000,0,0,Current
12000, 60 months,19.03,311.49,3 years,MORTGAGE,35000,0,0,Late (31-120 days)
16000, 36 months,12.69,536.72,10+ years,RENT,200000,1,0,Fully Paid
35000, 36 months,19.99,1300.55,10+ years,MORTGAGE,80000,0,0,Current
35000, 36 months,13.99,1196.05,3 years,RENT,130000,0,0,Charged Off
8000, 36 months,8.08,250.99,3 years,OWN,80000,0,0,Fully Paid
2000, 36 months,7.24,61.98,4 years,RENT,23000,0,0,Current
30000, 36 months,6.46,918.93,1 year,RENT,165000,0,0,Current
20000, 60 months,14.08,466.2,10+ years,RENT,75000,0,0,Current
12000, 36 months,11.86,397.77,2 years,MORTGAGE,150000,0,NA,Fully Paid
6075, 36 months,17.56,218.29,5 years,OWN,20373,0,0,Charged Off
10000, 60 months,9.93,212.13,,OWN,23670,0,0,Fully Paid
6000, 36 months,17.97,216.83,10+ years,RENT,82000,0,0,Current
16800, 36 months,19.19,617.44,2 years,RENT,73125,0,0,Fully Paid
13000, 36 months,5.32,391.5,1 year,MORTGAGE,82000,0,0,Fully Paid
18000, 36 months,7.26,557.94,2 years,MORTGAGE,92200,0,0,Fully Paid
27000, 60 months,18.45,692.25,5 years,RENT,50000,0,0,Current
16000, 36 months,15.49,558.5,10+ years,RENT,78000,0,0,Current
9475, 36 months,18.94,347.03,,MORTGAGE,48000,0,0,Current
10000, 36 months,17.14,357.23,1 year,RENT,45000,0,1,Fully Paid
28000, 60 months,15.31,670.69,6 years,RENT,269923,0,0,Current
11900, 36 months,15.59,415.97,5 years,RENT,46500,0,0,Fully Paid
10000, 36 months,7.96,313.18,10+ years,OWN,80292,0,0,Current
11400, 36 months,12.85,383.29,7 years,MORTGAGE,87000,0,1,Fully Paid
10000, 60 months,13.18,228.46,9 years,MORTGAGE,55000,1,2,Fully Paid
10000, 36 months,6.39,305.99,4 years,RENT,120000,0,0,Fully Paid
39200, 36 months,7.21,1214.15,10+ years,MORTGAGE,69722,0,0,Current
16500, 60 months,11.99,366.96,< 1 year,RENT,93800,0,0,Charged Off
15000, 60 months,14.08,349.65,3 years,RENT,65000,0,0,Current
4000, 36 months,11.06,131.07,10+ years,MORTGAGE,45000,0,1,Current
40000, 60 months,16.02,973.15,5 years,MORTGAGE,150000,0,0,Current
30000, 36 months,10.49,974.94,10+ years,RENT,102000,0,1,Fully Paid
16800, 60 months,16.91,416.72,,OWN,30900,0,0,Current
17625, 36 months,15.61,616.26,7 years,MORTGAGE,68000,0,1,Charged Off
14000, 36 months,10.65,456.03,3 years,RENT,30000,0,0,Fully Paid
4800, 36 months,9.49,153.74,8 years,MORTGAGE,60000,0,0,Fully Paid
20000, 36 months,8.59,632.19,4 years,RENT,60000,0,0,Fully Paid
10850, 36 months,13.35,367.42,< 1 year,RENT,26000,1,0,Charged Off
20000, 60 months,14.65,472.14,10+ years,MORTGAGE,56500,0,0,Current
10000, 36 months,8.24,314.48,10+ years,MORTGAGE,105000,2,0,Fully Paid
8000, 36 months,12.99,269.52,10+ years,RENT,30000,0,0,Fully Paid
32000, 60 months,11.99,711.67,10+ years,MORTGAGE,80000,1,0,Current
18000, 60 months,16.02,437.92,< 1 year,RENT,118000,0,0,Current
40000, 60 months,7.89,808.96,3 years,MORTGAGE,105000,0,0,Fully Paid
36000, 36 months,8.46,1135.77,9 years,MORTGAGE,61000,0,0,Current
4800, 36 months,14.98,166.35,< 1 year,MORTGAGE,52000,1,0,Charged Off
10000, 36 months,10.72,326.07,< 1 year,MORTGAGE,85000,1,0,Current
10000, 36 months,12.61,335.07,3 years,MORTGAGE,85000,0,0,Current
21000, 60 months,21.18,570.25,8 years,MORTGAGE,92145,0,0,Charged Off
12000, 36 months,5.32,361.38,4 years,MORTGAGE,130000,0,0,Fully Paid
12000, 36 months,8.24,377.37,5 years,RENT,93000,0,0,Fully Paid
21000, 60 months,14.08,489.51,10+ years,MORTGAGE,69625.4,0,0,Current
10000, 36 months,6.11,304.72,8 years,MORTGAGE,80000,0,0,Current
8500, 36 months,11.55,280.5,3 years,RENT,32439,0,1,Current
12000, 60 months,11.53,264.1,2 years,RENT,54000,1,0,Fully Paid
8200, 36 months,13.99,280.22,3 years,OWN,42955,0,2,Charged Off
6000, 36 months,8.9,190.52,10+ years,RENT,62000,0,0,Fully Paid
7000, 36 months,7.89,219,1 year,RENT,40000,0,2,Fully Paid
12000, 36 months,8.39,378.2,3 years,RENT,62000,1,0,Current
30000, 36 months,6.49,919.34,10+ years,MORTGAGE,100000,0,0,Fully Paid
8400, 36 months,15.02,291.28,10+ years,OWN,48456,0,0,Current
35000, 36 months,16.99,1247.68,10+ years,MORTGAGE,80161,1,0,Fully Paid
5000, 36 months,18.99,183.26,10+ years,MORTGAGE,45000,0,0,Current
10000, 36 months,11.14,328.06,1 year,MORTGAGE,52000,0,0,Fully Paid
28000, 36 months,7.26,867.9,7 years,MORTGAGE,99840,0,0,Fully Paid
16000, 36 months,8.39,504.27,< 1 year,RENT,40000,1,0,Fully Paid
14000, 60 months,9.76,295.81,10+ years,RENT,49000,1,0,Charged Off
9000, 36 months,12.59,301.48,< 1 year,OWN,82800,0,1,Charged Off
18000, 60 months,20.89,485.85,10+ years,OWN,92000,2,0,Current
2200, 36 months,15.02,76.29,,RENT,70000,1,0,Current
15000, 36 months,10.47,487.33,2 years,RENT,40000,0,0,Current
15000, 60 months,30.17,486.87,,RENT,61000,0,0,Fully Paid
10000, 36 months,8.18,314.2,2 years,OWN,115000,1,0,Fully Paid
3500, 36 months,16.49,123.9,2 years,RENT,23197,0,0,Fully Paid
7550, 36 months,13.49,256.18,2 years,MORTGAGE,75000,1,0,Charged Off
5000, 36 months,14.08,171.09,2 years,MORTGAGE,38000,1,0,Current
20000, 60 months,12.29,447.83,5 years,MORTGAGE,90000,1,0,Fully Paid
7000, 36 months,8.46,220.85,,MORTGAGE,40000,0,1,Fully Paid
24000, 36 months,7.89,750.86,2 years,MORTGAGE,93000,0,0,Fully Paid
3000, 36 months,13.98,102.51,10+ years,OWN,100000,0,0,Fully Paid
6000, 36 months,10.33,194.54,10+ years,MORTGAGE,95000,0,0,Current
6000, 36 months,10.42,194.79,7 years,RENT,42000,0,1,Fully Paid
18000, 36 months,8.67,569.64,5 years,MORTGAGE,56000,0,1,Fully Paid
7000, 36 months,11.99,232.47,3 years,RENT,50000,0,0,Current
6000, 36 months,11.67,198.35,2 years,RENT,50000,0,0,Fully Paid
3000, 36 months,14.99,103.99,,OWN,68000,0,0,Fully Paid
9175, 60 months,20.75,246.93,2 years,MORTGAGE,35000,0,0,Current
37175, 60 months,15.05,885.37,10+ years,MORTGAGE,100000,0,0,Charged Off
10000, 36 months,13.35,338.63,10+ years,MORTGAGE,56000,2,0,Fully Paid
4000, 36 months,19.03,146.69,5 years,MORTGAGE,48000,0,1,Current
12000, 60 months,10.42,257.46,6 years,OWN,35000,0,0,Fully Paid
10000, 36 months,10.99,327.34,,RENT,50280,0,1,Fully Paid
16000, 60 months,15.05,381.06,6 years,OWN,75000,0,0,Current
20000, 60 months,13.98,465.16,10+ years,MORTGAGE,50000,1,0,Fully Paid
14500, 60 months,10.64,312.67,1 year,MORTGAGE,86000,0,0,Fully Paid
6000, 36 months,5.32,180.69,3 years,MORTGAGE,103000,0,0,Current
22000, 60 months,18.49,564.54,6 years,RENT,50000,0,0,Fully Paid
8000, 36 months,12.74,268.56,5 years,MORTGAGE,95000,0,0,Fully Paid
5000, 36 months,11.44,164.74,2 years,RENT,250000,0,0,Current
7000, 36 months,8.18,219.94,10+ years,RENT,97000,0,1,Fully Paid
7200, 36 months,13.33,243.75,7 years,RENT,30000,0,0,Charged Off
35000, 36 months,13.99,1196.05,10+ years,MORTGAGE,147000,0,0,Fully Paid
15000, 36 months,6.99,463.09,5 years,RENT,70000,0,0,Current
24000, 60 months,23.63,685.29,3 years,MORTGAGE,70000,0,0,Fully Paid
3000, 36 months,7.49,93.31,10+ years,MORTGAGE,125000,0,0,Current
2500, 36 months,8.9,79.39,,MORTGAGE,32400,0,0,Fully Paid
15000, 60 months,15.59,361.52,4 years,MORTGAGE,125000,1,0,Current
27000, 36 months,8.19,848.46,10+ years,RENT,149732,0,0,Current
32000, 36 months,14.08,1094.93,2 years,MORTGAGE,67000,0,0,Current
10000, 36 months,11.49,329.72,4 years,MORTGAGE,52000,0,0,Current
3000, 36 months,13.33,101.56,3 years,MORTGAGE,20000,0,0,Fully Paid
7500, 36 months,12.49,250.87,10+ years,OWN,84000,0,0,Fully Paid
8000, 36 months,8.24,251.58,1 year,RENT,63000,0,0,Current
1000, 36 months,11.44,32.95,,RENT,38000,0,0,Current
20000, 36 months,9.17,637.58,< 1 year,RENT,75000,0,0,Fully Paid
21000, 36 months,6.92,647.66,10+ years,RENT,66000,0,0,Fully Paid
17975, 36 months,12.99,605.57,< 1 year,MORTGAGE,40000,0,0,Fully Paid
40000, 36 months,6.46,1225.24,10+ years,MORTGAGE,76464,0,0,Current
8000, 36 months,11.49,263.78,10+ years,RENT,58000,0,1,Current
22500, 36 months,7.9,704.04,10+ years,MORTGAGE,80000,0,0,Fully Paid
20000, 36 months,6.71,614.9,5 years,RENT,500000,0,0,Current
18000, 36 months,14.64,620.81,7 years,MORTGAGE,105000,0,1,Charged Off
25000, 36 months,9.49,800.71,10+ years,OWN,73000,0,0,Fully Paid
9600, 36 months,7.39,298.14,10+ years,RENT,108000,0,0,Fully Paid
12000, 36 months,13.66,408.16,5 years,MORTGAGE,60000,4,0,Fully Paid
6000, 36 months,10.49,194.99,10+ years,RENT,150000,0,0,Current
8000, 36 months,8.24,251.58,4 years,RENT,81000,0,0,Fully Paid
20000, 36 months,11.99,664.2,10+ years,RENT,58000,1,0,Charged Off
35000, 36 months,8.59,1106.33,10+ years,MORTGAGE,137000,0,0,Current
20425, 36 months,17.57,734.02,10+ years,MORTGAGE,65000,0,1,Fully Paid
10000, 36 months,6.68,307.31,4 years,RENT,60000,0,0,Fully Paid
10475, 36 months,19.99,389.24,3 years,MORTGAGE,26214,0,1,Fully Paid
27000, 60 months,10.49,580.21,5 years,MORTGAGE,86500,0,0,Fully Paid
2500, 36 months,19.92,92.81,1 year,RENT,48000,6,1,Current
10000, 36 months,6.62,307.04,8 years,RENT,70360,0,0,Fully Paid
25700, 60 months,9.17,535.62,10+ years,OWN,124000,0,0,Fully Paid
17500, 60 months,15.77,423.44,1 year,MORTGAGE,70000,0,0,Charged Off
3600, 36 months,11.49,118.7,10+ years,OWN,58500,1,2,Fully Paid
16000, 60 months,18.99,414.97,2 years,RENT,45000,0,1,Current
6000, 36 months,6.67,184.36,5 years,MORTGAGE,170000,0,0,Current
5000, 36 months,16.29,176.51,6 years,RENT,30000,0,0,Late (31-120 days)
9000, 36 months,12.98,303.16,8 years,RENT,60000,0,0,Current
7000, 36 months,15.61,244.76,8 years,MORTGAGE,43000,2,0,Fully Paid
2400, 36 months,11.49,79.14,5 years,RENT,22000,2,0,Current
10000, 36 months,5.32,301.15,1 year,RENT,120000,0,0,Fully Paid
4000, 36 months,5.32,120.46,10+ years,OWN,52000,0,0,Fully Paid
18425, 60 months,19.99,488.05,2 years,RENT,37000,0,0,Charged Off
